College ID,Country,Total Students,Male,Female,CGPA,Annual Family Income,Branch,Sports,Research Papers Published,Placement Rate,Faculty Count
College 76,China,20776,5998,12103,7.723192,1206384,Civil Engineering,Tennis,40,99.91,272
College 82,Singapore,6725,3296,3429,8.987109499999999,2794219,Economics,Football,44,93.35,184
College 94,UK,20050,6945,13105,9.9685,4817000,Civil Engineering,Basketball,48,93.29,294
College 13,Switzerland,24419,11743,2369,8.9874225,434845,Business Administration,Tennis,23,88.86,494
College 54,Japan,10278,2292,7986,9.0202025,2400405,Mechanical Engineering,Volleyball,43,92.51,317
College 3,UK,9038,1589,7449,10.0,4747306,Computer Science,Volleyball,35,100.0,342
College 85,UK,7616,11815,-4199,9.968165,1156330,Civil Engineering,Volleyball,49,82.78,423
College 42,South Africa,23361,14059,6149,7.443614,827228,Business Administration,Cricket,26,77.05,441
College 78,South Africa,8198,13526,-5328,8.059678,3379356,Computer Science,Basketball,14,69.18,530
College 40,Japan,25783,14326,6276,10.0,3733254,Mathematics,Basketball,21,64.1,524
College 74,USA,27307,10948,12083,9.1602655,3700531,Computer Science,Basketball,44,80.2,771
College 66,China,15348,7583,1015,10.0,4475848,Mathematics,Chess,33,81.1,584
College 60,Japan,17538,14566,2972,7.323252,1206504,Mechanical Engineering,Swimming,5,67.97,321
College 11,Singapore,21792,5875,6949,6.5548945,2269789,Mechanical Engineering,Swimming,38,65.27,532
College 1,Australia,2165,8282,-6117,9.214115,2728230,Chemical Engineering,Athletics,10,78.66,263
College 26,China,15387,7698,1941,6.766638,733276,Physics,Swimming,49,73.18,642
College 42,Australia,6054,1789,4265,8.2848945,2749789,Mechanical Engineering,Athletics,35,66.37,191
College 62,Australia,22583,14909,3316,7.9597845,1939569,Mathematics,Swimming,0,67.5,708
College 61,Switzerland,8624,4677,3947,8.63262,4505240,Mathematics,Badminton,35,84.47,178
College 77,USA,17605,7849,9756,8.511681,4203362,Business Administration,Tennis,26,77.35,314
College 92,Singapore,25191,2138,7304,7.9098695,499739,Civil Engineering,Chess,9,99.45,432
College 100,South Africa,26992,9005,7269,10.0,4646034,Computer Science,Tennis,21,72.36,504
College 85,Japan,7310,12728,-5418,9.9651755,4230351,Mechanical Engineering,Tennis,7,99.49,155
College 62,India,6466,8889,-2423,7.122887,1205774,Physics,Volleyball,8,87.25999999999999,308
College 74,Australia,23022,11949,3050,8.040732,621464,Electrical Engineering,Swimming,30,84.06,324
College 12,Japan,2592,12306,-9714,9.4636855,4687371,Civil Engineering,Football,8,64.68,443
College 27,USA,7710,2711,4999,8.8148585,3629717,Biotechnology,Tennis,15,80.67,267
College 67,UK,19054,3841,5599,8.989049,3858098,Electrical Engineering,Football,13,88.59,270
College 28,UK,4026,14548,-10522,10.0,4610497,Physics,Badminton,13,84.6,130
College 66,Switzerland,14798,14544,254,8.6439305,2067861,Computer Science,Cricket,22,98.84,508
College 28,Japan,21943,9798,6290,8.592497999999999,2104996,Electrical Engineering,Swimming,12,95.08,684
College 95,South Africa,6236,701,5535,9.2288155,4017631,Biotechnology,Football,38,77.66,384
College 21,India,10615,11338,-723,9.254146,4328292,Biotechnology,Basketball,38,63.86,457
College 7,UK,24342,8604,7626,8.526907,4573814,Physics,Athletics,36,94.76,481
College 95,China,3750,2683,1067,9.7659765,4171953,Civil Engineering,Chess,42,75.36,463
College 14,Canada,3780,10955,-7175,10.0,4983814,Computer Science,Chess,43,80.78999999999999,215
College 39,UK,20558,8536,12022,8.244238,948476,Chemical Engineering,Athletics,3,88.07,664
College 73,UK,15431,11854,3577,10.0,4985419,Civil Engineering,Chess,17,99.3,509
College 87,Canada,12726,10643,2083,8.1376675,1655335,Chemical Engineering,Badminton,29,95.25,447
College 62,China,2172,1566,606,5.267850999999999,335702,Mathematics,Chess,36,84.28,449
College 12,UK,10638,3217,2959,9.789441,4378882,Physics,Athletics,17,96.88,412
College 93,USA,16995,6818,10177,8.980061,3800122,Computer Science,Swimming,34,79.07000000000001,272
College 38,UK,27268,8941,8054,7.5455005,791001,Computer Science,Swimming,35,73.92,419
College 58,USA,18423,6013,11106,10.0,4210346,Physics,Swimming,44,100.0,645
College 56,Canada,20884,4549,10580,8.722098500000001,2724197,Economics,Cricket,31,91.54,683
College 39,Japan,28606,1088,9048,10.0,3255507,Biotechnology,Basketball,12,74.85000000000001,364
College 86,UK,23116,14212,8904,7.3919405,1323881,Physics,Athletics,45,76.19,485
College 4,Canada,12334,10568,1766,8.8346955,2189391,Biotechnology,Volleyball,0,65.14,518
College 48,Canada,17415,3184,6103,10.0,2527167,Mathematics,Football,28,96.11,444
College 7,Singapore,12239,9919,1190,8.241367,1062734,Civil Engineering,Volleyball,9,61.31,177
College 60,South Africa,27794,5443,8790,8.2823545,1264709,Civil Engineering,Tennis,15,98.33,426
College 40,India,23286,11567,5182,8.8621735,2424347,Electrical Engineering,Chess,19,92.18,336
College 8,Switzerland,4212,2813,1399,10.0,3691849,Mechanical Engineering,Cricket,38,83.57,385
College 58,Japan,3676,9476,-5800,8.498267,1656534,Chemical Engineering,Volleyball,0,74.32,460
College 57,Switzerland,10529,9606,923,7.6414975,1342995,Electrical Engineering,Athletics,27,81.87,509
College 35,China,3645,8572,-4927,8.876734,2013468,Chemical Engineering,Volleyball,4,97.52,473
College 73,Canada,7678,4275,3403,10.0,3875351,Biotechnology,Badminton,2,74.19,349
College 13,UK,22044,12961,8415,9.13863,2917260,Business Administration,Badminton,16,95.02,590
College 39,UK,5897,5294,603,10.0,3935608,Economics,Athletics,48,98.85,511
College 84,India,12717,7353,2094,8.799709,2879418,Civil Engineering,Cricket,31,75.8,240
College 21,Japan,8724,10603,-1879,8.7342845,2308569,Biotechnology,Cricket,34,99.31,435
College 47,Canada,20871,11122,5414,10.0,3844286,Business Administration,Swimming,31,74.50999999999999,527
College 83,India,4941,7843,-2902,10.0,3355688,Economics,Basketball,6,66.14,253
College 2,USA,28851,4549,2942,8.2053925,3570785,Mathematics,Basketball,42,69.32000000000001,678
College 44,USA,23350,14420,3501,10.0,1966329,Computer Science,Football,46,100.0,549
College 30,China,10803,3192,7611,9.8498715,2139743,Chemical Engineering,Football,38,87.92999999999999,425
College 87,USA,10314,14825,-4511,10.0,3399717,Mechanical Engineering,Cricket,44,78.73,190
College 55,Japan,21928,562,7638,7.392034000000001,724068,Business Administration,Volleyball,16,87.02,390
College 40,China,16595,5391,4697,8.0696285,3019257,Computer Science,Football,47,100.0,559
College 77,Switzerland,27008,1822,14252,8.709354,4818708,Mechanical Engineering,Basketball,17,76.77,555
College 97,UK,3825,13307,-9482,10.0,4753299,Computer Science,Volleyball,8,77.03,159
College 96,India,4360,1645,2715,10.0,2208397,Physics,Football,8,83.63,105
College 92,South Africa,26144,9109,12614,7.5464565,472913,Mechanical Engineering,Football,0,89.5,447
College 24,South Africa,13969,14560,-591,7.567689,2215378,Civil Engineering,Chess,40,80.8,203
College 42,Singapore,14363,12995,1368,7.388256,1636512,Chemical Engineering,Badminton,5,99.42,447
College 28,Japan,24166,6044,13967,7.995042000000001,1270084,Biotechnology,Tennis,41,85.39999999999999,681
College 94,Singapore,29734,1601,5409,10.0,4622786,Business Administration,Basketball,0,72.95,743
College 93,Canada,2643,10919,-8276,9.4520185,3504037,Computer Science,Athletics,48,76.16,374
College 98,India,18031,13956,4075,10.0,4379516,Physics,Football,14,88.43,399
College 51,Singapore,18061,7908,4303,9.4731955,4426391,Biotechnology,Chess,14,90.7,343
College 22,Singapore,23043,11640,6498,9.855306,3390612,Civil Engineering,Tennis,45,95.09,725
College 89,UK,3375,5008,-1633,10.0,4694028,Mechanical Engineering,Athletics,21,72.97999999999999,160
College 78,Singapore,29503,8838,7298,8.419585,2819170,Electrical Engineering,Volleyball,22,87.68,609
College 74,Switzerland,17641,9834,1315,9.415923,1031846,Physics,Volleyball,3,66.88,565
College 74,Japan,13418,10893,2525,7.582492,1924984,Civil Engineering,Football,15,72.48,619
College 8,UK,7936,3438,4498,9.270455,4360910,Mechanical Engineering,Volleyball,16,100.0,577
College 14,Australia,23947,11070,12877,8.5415755,3083151,Physics,Chess,5,78.43,658
College 45,China,22712,4383,5793,8.280952000000001,1761904,Business Administration,Cricket,11,100.0,551
College 38,South Africa,26342,3596,13864,8.923176,2066352,Mechanical Engineering,Basketball,8,96.88,495
College 32,UK,27547,11984,6414,9.8810435,4842087,Mathematics,Chess,30,70.14,646
College 62,USA,7162,8325,-1163,8.581663,2023326,Computer Science,Badminton,40,83.54,503
College 96,South Africa,25668,3610,13280,7.569077,1978154,Business Administration,Basketball,22,77.10000000000001,487
College 67,Japan,9381,9179,202,9.109804,3279608,Biotechnology,Football,27,73.01,270
College 84,China,13979,2332,2729,9.5204575,1560915,Business Administration,Athletics,43,77.28999999999999,323
College 61,Japan,19684,8157,9743,8.471064,2022128,Business Administration,Volleyball,48,71.81,539
College 13,Switzerland,22970,1518,7031,9.0622145,2464429,Mathematics,Football,12,98.57,614
College 87,USA,24268,11921,6656,8.7809435,3821887,Mathematics,Basketball,11,94.07,595
College 83,China,17611,841,6636,9.2054865,3110973,Chemical Engineering,Volleyball,36,83.13,495
College 80,Japan,28677,2733,6385,9.4612495,4062499,Mechanical Engineering,Badminton,2,63.77,476
College 100,Canada,19058,4307,1711,8.5883055,1496611,Electrical Engineering,Athletics,37,96.48,287
College 99,Canada,1776,5654,-3878,8.9304705,1040941,Economics,Swimming,34,88.83000000000001,416
College 47,China,5212,14680,-9468,9.856719,2953438,Civil Engineering,Tennis,1,78.58999999999999,456
College 54,Switzerland,10828,3024,7804,8.135626,351252,Biotechnology,Chess,41,80.47999999999999,523
College 71,Japan,5243,7906,-2663,9.22172,2283440,Business Administration,Swimming,2,62.59,185
College 52,Singapore,29419,4649,11519,7.831636,1543272,Business Administration,Tennis,40,92.37,685
College 72,USA,16940,4514,8224,10.0,4104135,Economics,Basketball,30,83.92,486
College 25,USA,5276,8923,-3647,10.0,3384353,Civil Engineering,Badminton,0,60.0,411
College 23,UK,5931,7772,-1841,7.5659205,531841,Electrical Engineering,Swimming,47,79.47,554
College 74,UK,1137,866,271,7.7421645,2764329,Computer Science,Athletics,9,82.07000000000001,84
College 30,Switzerland,10323,12328,-2005,7.5786365,2037273,Electrical Engineering,Athletics,43,88.75,265
College 97,Australia,17875,14262,3613,9.010958,1921916,Economics,Cricket,28,75.66,229
College 11,India,23849,993,10472,7.4523855,4944771,Electrical Engineering,Basketball,25,75.27,355
College 35,Australia,13669,8512,5157,9.353209,3326418,Chemical Engineering,Swimming,2,78.61,423
College 27,Japan,21734,12725,9009,9.3291935,4718387,Mechanical Engineering,Volleyball,12,98.38,699
College 67,Australia,10654,6963,1145,10.0,3761621,Physics,Athletics,24,75.87,333
College 47,Canada,12757,6373,2678,8.009314,798628,Economics,Badminton,37,89.23,247
College 50,India,11889,11683,206,9.4406525,3921305,Economics,Volleyball,16,93.01,538
College 8,Australia,18966,6844,4656,8.3812565,3182513,Mathematics,Badminton,48,87.28999999999999,510
College 55,Singapore,9257,8730,527,8.506382,2372764,Computer Science,Chess,0,80.33,161
College 77,South Africa,4791,10676,-5885,6.853233,2926466,Chemical Engineering,Volleyball,13,79.7,127
College 42,China,14254,2456,1658,9.7596465,1259293,Computer Science,Basketball,0,79.28,426
College 67,Canada,2390,8452,-6062,10.0,3670626,Business Administration,Badminton,27,75.55,141
College 20,Switzerland,14719,12030,2689,10.0,3408838,Mechanical Engineering,Cricket,36,76.1,629
College 45,UK,10672,766,8311,10.0,3449750,Biotechnology,Volleyball,1,93.56,590
College 35,South Africa,5525,6441,-916,10.0,4543049,Computer Science,Volleyball,15,63.46,424
College 77,UK,4292,6581,-2289,10.0,4199487,Mechanical Engineering,Football,14,74.75,293
College 20,Australia,16495,8443,5040,9.116176,2152352,Business Administration,Cricket,0,96.17,584
College 24,USA,15347,3201,880,9.3534995,3726999,Computer Science,Tennis,41,100.0,349
College 57,Canada,14441,2337,7482,9.0530805,2726161,Biotechnology,Athletics,10,73.42,559
College 55,India,15216,10334,4882,8.2690925,1638185,Mathematics,Badminton,12,98.5,500
College 9,India,7982,10551,-2569,8.615166,4070332,Business Administration,Cricket,21,75.44999999999999,373
College 94,Canada,6020,3971,2049,10.0,3975382,Civil Engineering,Badminton,3,65.11999999999999,288
College 89,South Africa,10567,6458,2652,8.618587999999999,3897176,Computer Science,Basketball,16,98.75,280
College 16,China,14139,5268,1926,8.857335,2234670,Physics,Swimming,39,82.56,377
College 55,South Africa,6881,3404,3477,9.1320935,3804187,Mechanical Engineering,Volleyball,7,75.56,559
College 72,Canada,11902,6265,1296,7.109871,939742,Mathematics,Football,22,62.25,180
College 58,China,13760,10663,3097,9.0115855,1803171,Business Administration,Tennis,15,88.77,205
College 64,Canada,7734,12411,-4677,10.0,4903469,Electrical Engineering,Badminton,29,86.22,401
College 92,Singapore,24072,10641,11144,9.4181355,4996271,Business Administration,Chess,32,89.73,527
College 76,Canada,12235,890,9580,8.350228999999999,4260458,Physics,Tennis,15,89.55,202
College 88,Switzerland,17093,14949,2144,10.0,4898788,Economics,Swimming,4,90.82,640
College 49,South Africa,7287,9222,-1935,7.808779,2137558,Economics,Badminton,27,70.64,158
College 29,China,7536,2098,1078,8.231612,863224,Computer Science,Basketball,11,88.86999999999999,357
College 79,Canada,27219,1014,9565,9.0433575,2786715,Mathematics,Chess,25,100.0,363
College 82,China,21425,14828,6597,7.867328,2594656,Civil Engineering,Tennis,27,79.96000000000001,564
College 7,USA,15243,9661,5582,7.974722,1869444,Mathematics,Cricket,17,93.52,348
College 77,Canada,1182,14994,-13812,8.4644285,3328857,Civil Engineering,Basketball,36,100.0,432
College 83,Canada,25479,5538,1500,10.0,4683135,Physics,Chess,1,78.03999999999999,538
College 69,China,4758,2288,2470,8.341678,3163356,Economics,Chess,37,85.3,258
College 90,China,7257,5632,1625,8.04675,2653500,Chemical Engineering,Badminton,9,83.28,265
College 2,South Africa,23178,6738,1482,9.6300355,3760071,Chemical Engineering,Badminton,0,85.67,331
College 33,UK,12895,10428,2467,8.19389,4607780,Chemical Engineering,Swimming,12,65.76,249
College 48,Canada,20469,11398,5637,9.988382,3956764,Electrical Engineering,Volleyball,28,77.61,632
College 37,Canada,21736,1941,3104,10.0,4298210,Business Administration,Swimming,1,95.12,268
College 89,China,17946,13527,3853,7.046786,2353572,Computer Science,Tennis,26,90.36,476
College 89,Singapore,14783,13574,1209,8.894968,3149936,Electrical Engineering,Basketball,33,67.57,354
College 30,Japan,10803,10501,302,9.503341,2026682,Mechanical Engineering,Chess,0,68.95,402
College 41,USA,11287,10036,1134,8.697979499999999,1615959,Biotechnology,Volleyball,47,84.74000000000001,536
College 4,Australia,19933,4211,11232,7.935416,1010832,Biotechnology,Volleyball,4,91.18,502
College 83,China,17057,9808,4324,5.4320515,744103,Civil Engineering,Basketball,21,86.11999999999999,499
College 91,South Africa,21648,4582,3516,9.88482,3409640,Physics,Tennis,15,85.19,468
College 39,UK,26844,8483,14043,9.423863,1267726,Physics,Chess,15,69.1,356
College 24,Australia,20144,1407,10396,8.61112,1382240,Physics,Tennis,10,87.08,347
College 50,Canada,10400,13531,-3131,9.679438,2738876,Electrical Engineering,Tennis,5,95.02,337
College 37,USA,8833,12089,-3256,10.0,4420497,Civil Engineering,Chess,4,63.75,259
College 53,China,6262,4574,1688,8.530276,1260552,Civil Engineering,Cricket,9,70.2,255
College 25,India,1254,10630,-9376,8.048066500000001,2456133,Mathematics,Badminton,17,94.32,171
College 93,Australia,2655,3981,-1326,8.4557175,1271435,Mathematics,Volleyball,5,65.12,155
College 31,UK,24119,6681,7831,9.2267455,4933491,Economics,Chess,38,88.64,313
College 99,USA,21361,14092,6076,8.447835,2995670,Mathematics,Volleyball,13,66.61999999999999,440
College 92,China,7288,3780,3508,8.701917,3143834,Electrical Engineering,Football,0,69.06,568
College 38,Canada,17487,12543,2217,7.663070999999999,486142,Business Administration,Badminton,28,77.35,420
College 58,South Africa,17255,2247,2511,8.0962875,1272575,Biotechnology,Tennis,17,69.08,465
College 53,Switzerland,15327,14898,429,10.0,4370053,Computer Science,Swimming,19,91.16,537
College 50,South Africa,27732,6811,10849,7.4256855,371371,Electrical Engineering,Badminton,0,65.94,557
College 4,Switzerland,19185,1423,13240,9.454699,4549398,Business Administration,Tennis,16,100.0,506
College 92,UK,8598,1145,2826,7.754163,768326,Mathematics,Cricket,38,85.5,184
College 52,India,8790,4271,4519,8.3535965,2947193,Business Administration,Tennis,27,100.0,401
College 31,India,2980,8035,-5055,7.973106,906212,Mathematics,Football,23,67.23,120
College 87,Japan,13322,5031,7580,10.0,2197256,Mechanical Engineering,Tennis,1,90.89,441
College 78,South Africa,29008,8178,1174,8.430768,3221536,Biotechnology,Football,30,82.8,390
College 92,China,18287,9354,8212,9.320457,4940914,Biotechnology,Tennis,35,73.82,487
College 14,Australia,12913,14034,-1121,8.167036,254072,Chemical Engineering,Tennis,31,74.21,587
College 1,USA,2222,14965,-12743,8.0066275,2013255,Biotechnology,Swimming,14,93.99,484
College 43,Australia,5449,1492,3957,7.8570045,1214009,Business Administration,Swimming,33,85.44,358
College 96,Singapore,20904,3772,870,7.5452055,1350411,Physics,Badminton,36,65.49,451
College 59,South Africa,25623,1677,7374,8.872088,4044176,Mathematics,Football,41,84.00999999999999,342
College 61,China,6955,13444,-6489,8.894293999999999,228588,Mechanical Engineering,Football,14,62.08,401
College 41,UK,8213,9796,-1583,7.8503925,1600785,Chemical Engineering,Chess,19,88.49000000000001,569
College 18,Switzerland,16457,14944,1513,8.3081335,516267,Civil Engineering,Basketball,45,72.88,460
College 60,China,20694,13585,7109,10.0,3101015,Biotechnology,Football,23,93.88,371
College 69,Canada,12776,10712,2064,10.0,4710692,Chemical Engineering,Basketball,6,79.78,381
College 79,USA,28697,12323,1299,10.0,3280723,Mathematics,Badminton,48,87.83,734
College 59,China,26403,3553,11504,9.6225885,1305177,Business Administration,Football,14,94.18,426
College 42,Switzerland,16207,3431,8790,9.888065,4576130,Mechanical Engineering,Cricket,31,69.82,391
College 80,Japan,4100,7619,-3519,7.535762500000001,271525,Biotechnology,Basketball,39,76.34,208
College 100,India,22523,9062,2946,8.0579115,3175823,Civil Engineering,Chess,48,91.34,654
College 36,Switzerland,2052,3080,-1028,8.9633495,4086699,Civil Engineering,Chess,44,89.95,242
College 40,China,3063,10861,-7798,8.589300999999999,1118602,Chemical Engineering,Swimming,46,80.11999999999999,424
College 30,Canada,8651,2821,2735,9.8165075,4173015,Computer Science,Basketball,3,81.28999999999999,364
College 87,India,19668,11534,8134,8.2876465,955293,Biotechnology,Athletics,24,97.77,480
College 11,Singapore,20879,6840,906,7.6755065,1991013,Mathematics,Cricket,12,75.07000000000001,580
College 25,Singapore,3040,14733,-11693,7.0659525,1551905,Biotechnology,Badminton,36,74.36,499
College 45,Japan,19775,11184,7149,10.0,4145782,Economics,Tennis,6,79.36999999999999,456
College 51,Japan,3448,2631,817,9.4170435,1634087,Business Administration,Athletics,13,62.37,288
College 43,Singapore,12994,13304,-310,10.0,4716214,Economics,Basketball,24,87.65,556
College 66,India,6095,5376,719,9.9945935,4669187,Electrical Engineering,Football,10,90.22,348
College 99,South Africa,24112,2097,2102,7.3185675,1057135,Biotechnology,Badminton,32,83.88000000000001,642
College 47,Japan,23675,14747,8928,8.30026,1780520,Mechanical Engineering,Swimming,18,84.69,615
College 24,India,6805,5016,717,7.0514665,762933,Computer Science,Athletics,29,93.89,495
College 77,UK,13311,9251,4060,7.156307,292614,Civil Engineering,Basketball,14,91.95,465
College 37,India,5521,6300,-779,9.406491,3652982,Business Administration,Badminton,44,100.0,321
College 56,Switzerland,28092,13984,11857,9.901759,4963518,Mechanical Engineering,Cricket,46,75.35,426
College 94,China,6328,4651,1677,8.9181455,4576291,Physics,Chess,48,71.61999999999999,344
College 75,China,12238,4685,5903,9.907562,3355124,Economics,Volleyball,28,97.18,603
College 87,China,12825,14082,-1257,7.226269,212538,Physics,Football,46,89.1,591
College 46,Switzerland,5382,5308,74,7.534548,2089096,Business Administration,Athletics,46,90.55,266
College 28,Australia,21365,1967,7339,9.0277275,4135455,Electrical Engineering,Basketball,18,73.63,317
College 93,South Africa,16268,6922,5462,7.5661885,1692377,Mechanical Engineering,Football,47,97.86,549
College 52,Switzerland,7156,13292,-6136,7.0456080000000005,871216,Biotechnology,Athletics,24,95.81,280
College 15,Japan,1348,3040,-1692,9.0841195,3848239,Chemical Engineering,Chess,4,82.80000000000001,118
College 45,Switzerland,1992,10504,-8512,8.700963999999999,3461928,Electrical Engineering,Swimming,6,91.53,329
College 58,China,21436,7078,11247,8.1111315,1262263,Mechanical Engineering,Tennis,49,93.88,409
College 67,Singapore,12946,11669,1277,8.925315999999999,4150632,Computer Science,Athletics,0,69.54,341
College 73,China,14957,7605,7352,10.0,4061307,Mathematics,Badminton,0,93.25,525
College 72,South Africa,27702,4805,2069,7.318119,876238,Physics,Tennis,40,99.2,530
College 97,Australia,11509,5262,6247,7.5842965,1148593,Computer Science,Tennis,4,77.86,173
College 98,Singapore,11655,5364,4581,6.9171215,1774243,Electrical Engineering,Swimming,44,100.0,304
College 73,Japan,6566,10055,-3489,6.506669,473338,Computer Science,Football,18,93.69,173
College 81,Canada,2800,4810,-2010,10.0,3294306,Mathematics,Volleyball,17,82.3,288
College 41,Switzerland,8506,5785,2721,7.8310055,242011,Mechanical Engineering,Cricket,31,80.03,488
College 65,Australia,7466,13925,-6459,10.0,2052270,Physics,Volleyball,13,63.88,507
College 40,USA,24071,5786,1786,8.804413499999999,3268827,Business Administration,Volleyball,10,88.9,315
College 5,UK,9704,11023,-1319,8.5217925,1443585,Business Administration,Football,20,93.73,303
College 94,India,27255,11624,9474,7.91285,785700,Business Administration,Swimming,3,70.11,590
College 75,UK,23885,14050,4126,7.056695,1673390,Chemical Engineering,Tennis,10,77.72,472
College 28,USA,2132,10128,-7996,9.33327,4106540,Mathematics,Chess,48,79.55,469
College 38,China,29666,14228,3097,7.6241795,2108359,Biotechnology,Athletics,2,63.16,665
College 81,Australia,16987,7396,8769,6.87274,1285480,Mathematics,Athletics,26,100.0,631
College 87,Singapore,21895,11285,10610,10.0,4687143,Physics,Tennis,21,69.49,339
College 18,China,27049,9595,11164,8.2146685,569337,Mechanical Engineering,Football,48,74.55,481
College 37,UK,13643,7393,6250,7.1882635,376527,Civil Engineering,Basketball,27,85.09,196
College 27,Canada,28986,12822,11139,8.376942,2453884,Biotechnology,Basketball,0,85.52,735
College 25,Japan,20022,8070,7562,10.0,4437914,Physics,Basketball,47,78.35000000000001,599
College 69,Singapore,7391,7213,178,9.14579,3451580,Chemical Engineering,Cricket,39,66.54,559
College 83,Australia,25580,12061,1392,9.391553,4703106,Biotechnology,Swimming,47,72.37,546
College 27,Singapore,16172,8363,1618,10.0,1799465,Economics,Chess,31,95.83,400
College 77,China,27634,8382,1291,8.175677499999999,1911355,Mathematics,Badminton,17,83.33,673
College 54,China,18190,14640,3550,9.3926905,2345381,Mathematics,Swimming,8,89.8,336
College 7,Japan,4684,14001,-9317,8.8744815,1568963,Civil Engineering,Tennis,2,61.43,510
College 90,Singapore,23145,6500,1012,7.269432,1478864,Chemical Engineering,Athletics,19,63.96,672
College 78,South Africa,16536,13876,2660,8.320084,500168,Economics,Basketball,9,91.67,246
College 27,USA,12305,6762,5543,7.666973,3453946,Economics,Basketball,46,78.75999999999999,318
College 59,India,29310,5410,2065,9.8824805,1464961,Physics,Football,35,100.0,774
College 72,Switzerland,3068,10180,-7112,8.4123495,2644699,Physics,Athletics,45,94.38,375
College 31,South Africa,4958,13034,-8076,10.0,4999673,Electrical Engineering,Football,5,62.63,422
College 99,South Africa,26558,6909,4889,8.6236975,2347395,Mathematics,Tennis,40,67.44,340
College 91,Singapore,29956,6207,13015,9.4815875,2983175,Mechanical Engineering,Football,1,97.55,422
College 68,Singapore,23322,7346,11963,9.2514375,1222875,Mathematics,Volleyball,42,80.59,340
College 4,India,18570,14129,4441,8.815525,1571050,Biotechnology,Swimming,39,95.51,415
College 18,India,22028,2519,6732,7.9609125,1661825,Biotechnology,Volleyball,8,94.53,319
College 63,India,29078,1233,1376,9.366447,1712894,Mechanical Engineering,Basketball,47,72.41,635
College 87,Australia,18041,699,1819,8.7959765,1571953,Civil Engineering,Volleyball,44,67.71000000000001,455
College 96,Australia,14664,13972,692,9.5130955,1946191,Business Administration,Tennis,25,68.6,436
College 76,Japan,10861,10669,192,10.0,3356368,Economics,Badminton,17,99.57,323
College 52,China,26161,4908,3336,10.0,4405393,Mechanical Engineering,Cricket,1,92.48,331
College 84,China,28035,9984,3320,10.0,4230511,Chemical Engineering,Swimming,21,81.25999999999999,701
College 63,USA,11809,14613,-2804,9.5442805,4808561,Business Administration,Athletics,6,71.78999999999999,170
College 45,Australia,13400,7049,6351,8.950495,480990,Physics,Chess,25,95.98,536
College 12,India,29453,1822,4466,9.0494865,4578973,Civil Engineering,Volleyball,2,80.49000000000001,423
College 8,UK,13499,10499,3000,10.0,4583764,Electrical Engineering,Swimming,12,86.74000000000001,491
College 22,Japan,15204,14909,295,8.270841,2941682,Physics,Football,25,72.22,585
College 91,China,19742,12109,3318,8.380344,2060688,Mathematics,Cricket,34,68.33000000000001,281
College 41,Japan,17427,3099,1226,10.0,4173863,Business Administration,Tennis,23,81.86,356
College 41,Switzerland,13182,9228,3954,8.1912605,1142521,Physics,Tennis,32,74.66,619
College 81,Japan,6946,7512,-566,9.165186,3050372,Business Administration,Chess,1,91.63,407
College 57,China,14544,10496,4048,8.721966,1963932,Electrical Engineering,Basketball,28,94.34,226
College 32,Australia,18657,2716,13665,8.731964999999999,3763930,Chemical Engineering,Swimming,17,100.0,607
College 97,Switzerland,9656,9640,16,7.02805,1476100,Computer Science,Basketball,14,77.51,486
College 95,USA,4996,4846,150,8.7859565,4231913,Biotechnology,Badminton,18,83.59,474
College 55,UK,13335,2342,10993,9.8250995,4190199,Computer Science,Chess,39,94.74,592
College 6,UK,26826,11344,1556,6.156079500000001,432159,Mechanical Engineering,Athletics,34,69.9,472
College 39,India,11165,11763,-598,8.0415145,3683029,Economics,Tennis,26,75.94,391
College 9,South Africa,23004,11703,10451,9.770174,2960348,Civil Engineering,Football,8,98.75,380
College 32,China,5984,13794,-7810,5.562447499999999,764895,Biotechnology,Tennis,45,86.89,499
College 36,South Africa,20593,2137,10034,8.2887185,2437437,Computer Science,Tennis,28,91.36,670
College 16,South Africa,15154,5724,4885,8.1402375,3640475,Physics,Cricket,12,72.81,497
College 12,South Africa,8118,9705,-1587,10.0,4457135,Mathematics,Swimming,12,61.41,528
College 41,Canada,4034,7658,-3624,10.0,4745514,Computer Science,Football,21,85.39999999999999,418
College 67,Japan,29228,14567,11897,10.0,3768544,Mathematics,Volleyball,10,74.0,354
College 58,South Africa,5421,11081,-5660,7.096974,1193948,Mathematics,Cricket,12,63.49,345
College 91,Switzerland,11377,7361,1236,7.9074885,254977,Economics,Chess,49,73.77000000000001,488
College 91,USA,15226,11060,1791,9.7695745,4639149,Physics,Football,30,67.16,522
College 9,Switzerland,24793,3095,11224,7.172988999999999,2065978,Civil Engineering,Badminton,34,100.0,742
College 17,Singapore,24627,13195,8983,8.4106805,381361,Civil Engineering,Football,0,94.91,447
College 5,Switzerland,13986,6844,1784,8.337105,1914210,Mathematics,Athletics,11,85.91,537
College 26,Switzerland,27647,6150,10447,6.35873,657460,Physics,Basketball,39,83.72,449
College 85,UK,11063,12646,-1583,8.167251,2134502,Electrical Engineering,Basketball,37,68.46000000000001,357
College 1,UK,18480,12027,6453,9.4957405,3371481,Biotechnology,Tennis,36,73.33999999999999,500
College 1,China,10548,13841,-3293,8.859073500000001,1278147,Chemical Engineering,Swimming,29,87.16000000000001,206
